      3.8828000000  4.62751464197199E+04  5.56503722267908E+04
      3.8901000000  4.63442142776284E+04  5.56476985528123E+04
      3.8974000000  4.64128039240332E+04  5.56450860369109E+04
      3.9047000000  4.64809180954658E+04  5.56425333554744E+04
      3.9120000000  4.65485595225007E+04  5.56400392137055E+04
      3.9193000000  4.66157309295805E+04  5.56376023449747E+04
      3.9266000000  4.66824350348463E+04  5.56352215101888E+04
      3.9339000000  4.67486745499703E+04  5.56328954971734E+04
      3.9412000000  4.68144521799943E+04  5.56306231200703E+04
      3.9485000000  4.68797706231704E+04  5.56284032187487E+04
      3.9558000000  4.69446325708068E+04  5.56262346582305E+04
      3.9631000000  4.70090407071167E+04  5.56241163281284E+04
      3.9704000000  4.70729977090712E+04  5.56220471420973E+04
      3.9777000000  4.71365062462558E+04  5.56200260372989E+04
      3.9850000000  4.71995689807309E+04  5.56180519738776E+04
      3.9923000000  4.72621885668953E+04  5.56161239344501E+04
      3.9996000000  4.73243676513540E+04  5.56142409236050E+04
      4.0069000000  4.73861088727885E+04  5.56124019674160E+04
      4.0142000000  4.74474148618321E+04  5.56106061129643E+04
      4.0215000000  4.75082882409468E+04  5.56088524278738E+04
      4.0288000000  4.75687316243049E+04  5.56071399998556E+04
      4.0361000000  4.76287476176736E+04  5.56054679362643E+04
      4.0434000000  4.76883388183025E+04  5.56038353636632E+04
      4.0507000000  4.77475078148148E+04  5.56022414274006E+04
      4.0580000000  4.78062571871013E+04  5.56006852911954E+04
      4.0653000000  4.78645895062177E+04  5.55991661367318E+04
      4.0726000000  4.79225073342853E+04  5.55976831632641E+04
      4.0799000000  4.79800132243938E+04  5.55962355872302E+04
      4.0872000000  4.80371097205086E+04  5.55948226418735E+04
      4.0945000000  4.80937993573792E+04  5.55934435768742E+04
